timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-10-10T12:37:28,codecarbon,0e4d9046-1c4e-45c6-8a16-219e43c761aa,131.2729971408844,0.0015997075039164,1.218611244321374e-05,42.5,10.998406432590716,11.917622566223145,0.0015496915696395,0.0004220739487701,0.0004339968158119,0.0024057623342216,United States,USA,ohio,,,Windows-10-10.0.19045-SP0,3.10.6,2.3.1,12,Intel(R) Xeon(R) W-11855M CPU @ 3.20GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-81.6111,41.5066,31.78032684326172,machine,N,1.0
2023-10-31T11:36:31,codecarbon,dd2d2f14-c503-4ec5-a599-29d0942de5bc,141.29489374160767,0.0017201184140284,1.2173960208173791e-05,42.5,11.858564622969055,11.917622566223145,0.0016680647177828,0.0004514611945019,0.0004673195458625,0.0025868454581474,United States,USA,ohio,,,Windows-10-10.0.19045-SP0,3.10.6,2.3.1,12,Intel(R) Xeon(R) W-11855M CPU @ 3.20GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-81.5248,41.4712,31.78032684326172,machine,N,1.0
2023-10-31T11:40:20,codecarbon,d0b6efbc-39fe-447e-b140-afd63baf5368,148.40704011917114,0.0018097448017745,1.2194467326626504e-05,42.5,10.282213801076905,11.917622566223145,0.0017520275569624,0.000478767605236,0.0004908373037388,0.0027216324659373,United States,USA,ohio,,,Windows-10-10.0.19045-SP0,3.10.6,2.3.1,12,Intel(R) Xeon(R) W-11855M CPU @ 3.20GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-81.5248,41.4712,31.78032684326172,machine,N,1.0
2023-10-31T13:10:59,codecarbon,7367b991-fbc0-4e0a-8d5f-4ef436cede89,141.83901572227478,0.0017145827077013284,1.2088230441887266e-05,42.5,11.130985926111281,11.917622566223145,0.001674488380054633,0.00043490784792601933,0.0004691242121603306,0.002578520440140983,United States,USA,ohio,,,Windows-10-10.0.19045-SP0,3.10.6,2.3.1,12,Intel(R) Xeon(R) W-11855M CPU @ 3.20GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,-81.5248,41.4712,31.78032684326172,machine,N,1.0
